ID,RAM,HDD,SSD1,SSD2,OS,CHIPSET,SCREEN SIZE,RESOLUTION,GRAPHICS CARD,GPU MEMORY,PRICE
ThinkPad X1 EXTREME Gen2,8,0,256.00,256.00,Windows-Home,Intel-i7-9-9850,15.6,FHD,GTX 1650,4,231485
ThinkPad X1 EXTREME Gen2,8,0,256.00,256.00,Windows-Pro,Intel-i5-9-9300,15.6,FHD,GTX 1650,4,202847
ThinkPad X1 EXTREME Gen2,8,0,256.00,256.00,Windows-Pro,Intel-i5-9-9400,15.6,FHD,GTX 1650,4,212894
ThinkPad X1 EXTREME Gen2,8,0,256.00,256.00,Windows-Pro,Intel-i7-9-9750,15.6,FHD,GTX 1650,4,215777
ThinkPad X1 EXTREME Gen2,8,0,256.00,256.00,Windows-Pro,Intel-i7-9-9850,15.6,FHD,GTX 1650,4,236585
ThinkPad X1 EXTREME Gen2,8,0,256.00,512.00,Windows-Home,Intel-i5-9-9300,15.6,FHD,GTX 1650,4,201217
ThinkPad X1 EXTREME Gen2,8,0,256.00,512.00,Windows-Home,Intel-i5-9-9400,15.6,FHD,GTX 1650,4,211264
ThinkPad X1 EXTREME Gen2,8,0,256.00,512.00,Windows-Home,Intel-i7-9-9750,15.6,FHD,GTX 1650,4,214147
ThinkPad X1 EXTREME Gen2,8,0,256.00,512.00,Windows-Home,Intel-i7-9-9850,15.6,FHD,GTX 1650,4,234955
ThinkPad X1 EXTREME Gen2,8,0,256.00,512.00,Windows-Pro,Intel-i5-9-9300,15.6,FHD,GTX 1650,4,206317
ThinkPad X1 EXTREME Gen2,8,0,256.00,512.00,Windows-Pro,Intel-i5-9-9400,15.6,FHD,GTX 1650,4,216364
ThinkPad X1 EXTREME Gen2,8,0,256.00,512.00,Windows-Pro,Intel-i7-9-9750,15.6,FHD,GTX 1650,4,219247
ThinkPad X1 EXTREME Gen2,8,0,256.00,512.00,Windows-Pro,Intel-i7-9-9850,15.6,FHD,GTX 1650,4,240055
ThinkPad X1 EXTREME Gen2,8,0,256.00,1024.00,Windows-Home,Intel-i5-9-9300,15.6,FHD,GTX 1650,4,206425
ThinkPad X1 EXTREME Gen2,8,0,256.00,1024.00,Windows-Home,Intel-i5-9-9400,15.6,FHD,GTX 1650,4,216472
ThinkPad X1 EXTREME Gen2,8,0,256.00,1024.00,Windows-Home,Intel-i7-9-9750,15.6,FHD,GTX 1650,4,219355
ThinkPad X1 EXTREME Gen2,8,0,256.00,1024.00,Windows-Home,Intel-i7-9-9850,15.6,FHD,GTX 1650,4,240163
ThinkPad X1 EXTREME Gen2,8,0,256.00,1024.00,Windows-Pro,Intel-i5-9-9300,15.6,FHD,GTX 1650,4,211525
ThinkPad X1 EXTREME Gen2,8,0,256.00,1024.00,Windows-Pro,Intel-i5-9-9400,15.6,FHD,GTX 1650,4,221572
ThinkPad X1 EXTREME Gen2,8,0,256.00,1024.00,Windows-Pro,Intel-i7-9-9750,15.6,FHD,GTX 1650,4,224455
ThinkPad X1 EXTREME Gen2,8,0,256.00,1024.00,Windows-Pro,Intel-i7-9-9850,15.6,FHD,GTX 1650,4,245263
ThinkPad X1 EXTREME Gen2,8,0,256.00,2048.00,Windows-Home,Intel-i5-9-9300,15.6,FHD,GTX 1650,4,235930
ThinkPad X1 EXTREME Gen2,8,0,256.00,2048.00,Windows-Home,Intel-i5-9-9400,15.6,FHD,GTX 1650,4,245977
ThinkPad X1 EXTREME Gen2,8,0,256.00,2048.00,Windows-Home,Intel-i7-9-9750,15.6,FHD,GTX 1650,4,248860
ThinkPad X1 EXTREME Gen2,8,0,256.00,2048.00,Windows-Home,Intel-i7-9-9850,15.6,FHD,GTX 1650,4,269668
ThinkPad X1 EXTREME Gen2,8,0,256.00,2048.00,Windows-Pro,Intel-i5-9-9300,15.6,FHD,GTX 1650,4,241030
ThinkPad X1 EXTREME Gen2,8,0,256.00,2048.00,Windows-Pro,Intel-i5-9-9400,15.6,FHD,GTX 1650,4,251077
ThinkPad X1 EXTREME Gen2,8,0,256.00,2048.00,Windows-Pro,Intel-i7-9-9750,15.6,FHD,GTX 1650,4,253960
ThinkPad X1 EXTREME Gen2,8,0,256.00,2048.00,Windows-Pro,Intel-i7-9-9850,15.6,FHD,GTX 1650,4,274768
ThinkPad X1 EXTREME Gen2,8,0,512.00,0.00,Windows-Home,Intel-i5-9-9300,15.6,FHD,GTX 1650,4,201218
ThinkPad X1 EXTREME Gen2,8,0,512.00,0.00,Windows-Home,Intel-i5-9-9400,15.6,FHD,GTX 1650,4,211265
ThinkPad X1 EXTREME Gen2,8,0,512.00,0.00,Windows-Home,Intel-i7-9-9750,15.6,FHD,GTX 1650,4,214148
ThinkPad X1 EXTREME Gen2,8,0,512.00,0.00,Windows-Home,Intel-i7-9-9850,15.6,FHD,GTX 1650,4,234956
ThinkPad X1 EXTREME Gen2,8,0,512.00,0.00,Windows-Pro,Intel-i5-9-9300,15.6,FHD,GTX 1650,4,206318
ThinkPad X1 EXTREME Gen2,8,0,512.00,0.00,Windows-Pro,Intel-i5-9-9400,15.6,FHD,GTX 1650,4,216365
ThinkPad X1 EXTREME Gen2,8,0,512.00,0.00,Windows-Pro,Intel-i7-9-9750,15.6,FHD,GTX 1650,4,219248
ThinkPad X1 EXTREME Gen2,8,0,512.00,0.00,Windows-Pro,Intel-i7-9-9850,15.6,FHD,GTX 1650,4,240056
ThinkPad X1 EXTREME Gen2,8,0,512.00,256.00,Windows-Home,Intel-i5-9-9300,15.6,FHD,GTX 1650,4,204688
ThinkPad X1 EXTREME Gen2,8,0,512.00,256.00,Windows-Home,Intel-i5-9-9400,15.6,FHD,GTX 1650,4,214735
ThinkPad X1 EXTREME Gen2,8,0,512.00,256.00,Windows-Home,Intel-i7-9-9750,15.6,FHD,GTX 1650,4,217618
ThinkPad X1 EXTREME Gen2,8,0,512.00,256.00,Windows-Home,Intel-i7-9-9850,15.6,FHD,GTX 1650,4,238426
ThinkPad X1 EXTREME Gen2,8,0,512.00,256.00,Windows-Pro,Intel-i5-9-9300,15.6,FHD,GTX 1650,4,209788
ThinkPad X1 EXTREME Gen2,8,0,512.00,256.00,Windows-Pro,Intel-i5-9-9400,15.6,FHD,GTX 1650,4,219835
ThinkPad X1 EXTREME Gen2,8,0,512.00,256.00,Windows-Pro,Intel-i7-9-9750,15.6,FHD,GTX 1650,4,222718
ThinkPad X1 EXTREME Gen2,8,0,512.00,256.00,Windows-Pro,Intel-i7-9-9850,15.6,FHD,GTX 1650,4,243526
ThinkPad X1 EXTREME Gen2,8,0,512.00,512.00,Windows-Home,Intel-i5-9-9300,15.6,FHD,GTX 1650,4,209896
ThinkPad X1 EXTREME Gen2,8,0,512.00,512.00,Windows-Home,Intel-i5-9-9400,15.6,FHD,GTX 1650,4,219943
ThinkPad X1 EXTREME Gen2,8,0,512.00,512.00,Windows-Home,Intel-i7-9-9750,15.6,FHD,GTX 1650,4,222826
ThinkPad X1 EXTREME Gen2,8,0,512.00,512.00,Windows-Home,Intel-i7-9-9850,15.6,FHD,GTX 1650,4,243634
ThinkPad X1 EXTREME Gen2,8,0,512.00,512.00,Windows-Pro,Intel-i5-9-9300,15.6,FHD,GTX 1650,4,214996
ThinkPad X1 EXTREME Gen2,8,0,512.00,512.00,Windows-Pro,Intel-i5-9-9400,15.6,FHD,GTX 1650,4,225043
ThinkPad X1 EXTREME Gen2,8,0,512.00,512.00,Windows-Pro,Intel-i7-9-9750,15.6,FHD,GTX 1650,4,227926
ThinkPad X1 EXTREME Gen2,8,0,512.00,512.00,Windows-Pro,Intel-i7-9-9850,15.6,FHD,GTX 1650,4,248734
ThinkPad X1 EXTREME Gen2,8,0,512.00,1024.00,Windows-Home,Intel-i5-9-9300,15.6,FHD,GTX 1650,4,239401
ThinkPad X1 EXTREME Gen2,8,0,512.00,1024.00,Windows-Home,Intel-i5-9-9400,15.6,FHD,GTX 1650,4,249448
ThinkPad X1 EXTREME Gen2,8,0,512.00,1024.00,Windows-Home,Intel-i7-9-9750,15.6,FHD,GTX 1650,4,252331
ThinkPad X1 EXTREME Gen2,8,0,512.00,1024.00,Windows-Home,Intel-i7-9-9850,15.6,FHD,GTX 1650,4,273139
ThinkPad X1 EXTREME Gen2,8,0,512.00,1024.00,Windows-Pro,Intel-i5-9-9300,15.6,FHD,GTX 1650,4,244501
ThinkPad X1 EXTREME Gen2,8,0,512.00,1024.00,Windows-Pro,Intel-i5-9-9400,15.6,FHD,GTX 1650,4,254548
ThinkPad X1 EXTREME Gen2,8,0,512.00,1024.00,Windows-Pro,Intel-i7-9-9750,15.6,FHD,GTX 1650,4,257431
ThinkPad X1 EXTREME Gen2,8,0,512.00,1024.00,Windows-Pro,Intel-i7-9-9850,15.6,FHD,GTX 1650,4,278239
ThinkPad X1 EXTREME Gen2,8,0,512.00,2048.00,Windows-Home,Intel-i5-9-9300,15.6,FHD,GTX 1650,4,235930
ThinkPad X1 EXTREME Gen2,8,0,512.00,2048.00,Windows-Home,Intel-i5-9-9400,15.6,FHD,GTX 1650,4,245977
ThinkPad X1 EXTREME Gen2,8,0,512.00,2048.00,Windows-Home,Intel-i7-9-9750,15.6,FHD,GTX 1650,4,248860
ThinkPad X1 EXTREME Gen2,8,0,512.00,2048.00,Windows-Home,Intel-i7-9-9850,15.6,FHD,GTX 1650,4,269668
ThinkPad X1 EXTREME Gen2,8,0,512.00,2048.00,Windows-Pro,Intel-i5-9-9300,15.6,FHD,GTX 1650,4,241030
ThinkPad X1 EXTREME Gen2,8,0,512.00,2048.00,Windows-Pro,Intel-i5-9-9400,15.6,FHD,GTX 1650,4,251077
ThinkPad X1 EXTREME Gen2,8,0,512.00,2048.00,Windows-Pro,Intel-i7-9-9750,15.6,FHD,GTX 1650,4,253960
ThinkPad X1 EXTREME Gen2,8,0,512.00,2048.00,Windows-Pro,Intel-i7-9-9850,15.6,FHD,GTX 1650,4,274768
ThinkPad X1 EXTREME Gen2,8,0,1024.00,0.00,Windows-Home,Intel-i5-9-9300,15.6,FHD,GTX 1650,4,201218
ThinkPad X1 EXTREME Gen2,8,0,1024.00,0.00,Windows-Home,Intel-i5-9-9400,15.6,FHD,GTX 1650,4,211265
ThinkPad X1 EXTREME Gen2,8,0,1024.00,0.00,Windows-Home,Intel-i7-9-9750,15.6,FHD,GTX 1650,4,214148
ThinkPad X1 EXTREME Gen2,8,0,1024.00,0.00,Windows-Home,Intel-i7-9-9850,15.6,FHD,GTX 1650,4,234956
ThinkPad X1 EXTREME Gen2,8,0,1024.00,0.00,Windows-Pro,Intel-i5-9-9300,15.6,FHD,GTX 1650,4,206318
ThinkPad X1 EXTREME Gen2,8,0,1024.00,0.00,Windows-Pro,Intel-i5-9-9400,15.6,FHD,GTX 1650,4,216365
ThinkPad X1 EXTREME Gen2,8,0,1024.00,0.00,Windows-Pro,Intel-i7-9-9750,15.6,FHD,GTX 1650,4,219248
ThinkPad X1 EXTREME Gen2,8,0,1024.00,0.00,Windows-Pro,Intel-i7-9-9850,15.6,FHD,GTX 1650,4,240056
ThinkPad X1 EXTREME Gen2,8,0,1024.00,256.00,Windows-Home,Intel-i5-9-9300,15.6,FHD,GTX 1650,4,206425
ThinkPad X1 EXTREME Gen2,8,0,1024.00,256.00,Windows-Home,Intel-i5-9-9400,15.6,FHD,GTX 1650,4,216472
ThinkPad X1 EXTREME Gen2,8,0,1024.00,256.00,Windows-Home,Intel-i7-9-9750,15.6,FHD,GTX 1650,4,219355
ThinkPad X1 EXTREME Gen2,8,0,1024.00,256.00,Windows-Home,Intel-i7-9-9850,15.6,FHD,GTX 1650,4,240163
ThinkPad X1 EXTREME Gen2,8,0,1024.00,256.00,Windows-Pro,Intel-i5-9-9300,15.6,FHD,GTX 1650,4,211525
ThinkPad X1 EXTREME Gen2,8,0,1024.00,256.00,Windows-Pro,Intel-i5-9-9400,15.6,FHD,GTX 1650,4,221572
ThinkPad X1 EXTREME Gen2,8,0,1024.00,256.00,Windows-Pro,Intel-i7-9-9750,15.6,FHD,GTX 1650,4,224455
ThinkPad X1 EXTREME Gen2,8,0,1024.00,256.00,Windows-Pro,Intel-i7-9-9850,15.6,FHD,GTX 1650,4,245263
ThinkPad X1 EXTREME Gen2,8,0,1024.00,512.00,Windows-Home,Intel-i5-9-9300,15.6,FHD,GTX 1650,4,209895
ThinkPad X1 EXTREME Gen2,8,0,1024.00,512.00,Windows-Home,Intel-i5-9-9400,15.6,FHD,GTX 1650,4,219942
ThinkPad X1 EXTREME Gen2,8,0,1024.00,512.00,Windows-Home,Intel-i7-9-9750,15.6,FHD,GTX 1650,4,222825
ThinkPad X1 EXTREME Gen2,8,0,1024.00,512.00,Windows-Home,Intel-i7-9-9850,15.6,FHD,GTX 1650,4,243633
ThinkPad X1 EXTREME Gen2,8,0,1024.00,512.00,Windows-Pro,Intel-i5-9-9300,15.6,FHD,GTX 1650,4,214995
ThinkPad X1 EXTREME Gen2,8,0,1024.00,512.00,Windows-Pro,Intel-i5-9-9400,15.6,FHD,GTX 1650,4,225042
ThinkPad X1 EXTREME Gen2,8,0,1024.00,512.00,Windows-Pro,Intel-i7-9-9750,15.6,FHD,GTX 1650,4,227925
ThinkPad X1 EXTREME Gen2,8,0,1024.00,512.00,Windows-Pro,Intel-i7-9-9850,15.6,FHD,GTX 1650,4,248733
ThinkPad X1 EXTREME Gen2,8,0,1024.00,1024.00,Windows-Home,Intel-i5-9-9300,15.6,FHD,GTX 1650,4,215103
ThinkPad X1 EXTREME Gen2,8,0,1024.00,1024.00,Windows-Home,Intel-i5-9-9400,15.6,FHD,GTX 1650,4,225150
ThinkPad X1 EXTREME Gen2,8,0,1024.00,1024.00,Windows-Home,Intel-i7-9-9750,15.6,FHD,GTX 1650,4,228033
ThinkPad X1 EXTREME Gen2,8,0,1024.00,1024.00,Windows-Home,Intel-i7-9-9850,15.6,FHD,GTX 1650,4,248841
ThinkPad X1 EXTREME Gen2,8,0,1024.00,1024.00,Windows-Pro,Intel-i5-9-9300,15.6,FHD,GTX 1650,4,220203
ThinkPad X1 EXTREME Gen2,8,0,1024.00,1024.00,Windows-Pro,Intel-i5-9-9400,15.6,FHD,GTX 1650,4,230250
ThinkPad X1 EXTREME Gen2,8,0,1024.00,1024.00,Windows-Pro,Intel-i7-9-9750,15.6,FHD,GTX 1650,4,233133
ThinkPad X1 EXTREME Gen2,8,0,1024.00,1024.00,Windows-Pro,Intel-i7-9-9850,15.6,FHD,GTX 1650,4,253941
ThinkPad X1 EXTREME Gen2,8,0,1024.00,2048.00,Windows-Home,Intel-i5-9-9300,15.6,FHD,GTX 1650,4,244608
ThinkPad X1 EXTREME Gen2,8,0,1024.00,2048.00,Windows-Home,Intel-i5-9-9400,15.6,FHD,GTX 1650,4,254655
ThinkPad X1 EXTREME Gen2,8,0,1024.00,2048.00,Windows-Home,Intel-i7-9-9750,15.6,FHD,GTX 1650,4,257538
ThinkPad X1 EXTREME Gen2,8,0,1024.00,2048.00,Windows-Home,Intel-i7-9-9850,15.6,FHD,GTX 1650,4,278346
ThinkPad X1 EXTREME Gen2,8,0,1024.00,2048.00,Windows-Pro,Intel-i5-9-9300,15.6,FHD,GTX 1650,4,249708
ThinkPad X1 EXTREME Gen2,8,0,1024.00,2048.00,Windows-Pro,Intel-i5-9-9400,15.6,FHD,GTX 1650,4,259755
ThinkPad X1 EXTREME Gen2,8,0,1024.00,2048.00,Windows-Pro,Intel-i7-9-9750,15.6,FHD,GTX 1650,4,262638
ThinkPad X1 EXTREME Gen2,8,0,1024.00,2048.00,Windows-Pro,Intel-i7-9-9850,15.6,FHD,GTX 1650,4,283446
ThinkPad X1 EXTREME Gen2,8,0,2048.00,0.00,Windows-Home,Intel-i5-9-9300,15.6,FHD,GTX 1650,4,230723
ThinkPad X1 EXTREME Gen2,8,0,2048.00,0.00,Windows-Home,Intel-i5-9-9400,15.6,FHD,GTX 1650,4,240770
ThinkPad X1 EXTREME Gen2,8,0,2048.00,0.00,Windows-Home,Intel-i7-9-9750,15.6,FHD,GTX 1650,4,243653
ThinkPad X1 EXTREME Gen2,8,0,2048.00,0.00,Windows-Home,Intel-i7-9-9850,15.6,FHD,GTX 1650,4,264461
ThinkPad X1 EXTREME Gen2,8,0,2048.00,0.00,Windows-Pro,Intel-i5-9-9300,15.6,FHD,GTX 1650,4,235823
ThinkPad X1 EXTREME Gen2,8,0,2048.00,0.00,Windows-Pro,Intel-i5-9-9400,15.6,FHD,GTX 1650,4,245870
ThinkPad X1 EXTREME Gen2,8,0,2048.00,0.00,Windows-Pro,Intel-i7-9-9750,15.6,FHD,GTX 1650,4,248753
ThinkPad X1 EXTREME Gen2,8,0,2048.00,0.00,Windows-Pro,Intel-i7-9-9850,15.6,FHD,GTX 1650,4,269561
ThinkPad X1 EXTREME Gen2,8,0,2048.00,256.00,Windows-Home,Intel-i5-9-9300,15.6,FHD,GTX 1650,4,235930
ThinkPad X1 EXTREME Gen2,8,0,2048.00,256.00,Windows-Home,Intel-i5-9-9400,15.6,FHD,GTX 1650,4,245977
ThinkPad X1 EXTREME Gen2,8,0,2048.00,256.00,Windows-Home,Intel-i7-9-9750,15.6,FHD,GTX 1650,4,248860
ThinkPad X1 EXTREME Gen2,8,0,2048.00,256.00,Windows-Home,Intel-i7-9-9850,15.6,FHD,GTX 1650,4,269668
ThinkPad X1 EXTREME Gen2,8,0,2048.00,256.00,Windows-Pro,Intel-i5-9-9300,15.6,FHD,GTX 1650,4,241030
ThinkPad X1 EXTREME Gen2,8,0,2048.00,256.00,Windows-Pro,Intel-i5-9-9400,15.6,FHD,GTX 1650,4,251077
ThinkPad X1 EXTREME Gen2,8,0,2048.00,256.00,Windows-Pro,Intel-i7-9-9750,15.6,FHD,GTX 1650,4,253960
ThinkPad X1 EXTREME Gen2,8,0,2048.00,256.00,Windows-Pro,Intel-i7-9-9850,15.6,FHD,GTX 1650,4,274768
ThinkPad X1 EXTREME Gen2,8,0,2048.00,512.00,Windows-Home,Intel-i5-9-9300,15.6,FHD,GTX 1650,4,239400
ThinkPad X1 EXTREME Gen2,8,0,2048.00,512.00,Windows-Home,Intel-i5-9-9400,15.6,FHD,GTX 1650,4,249447
ThinkPad X1 EXTREME Gen2,8,0,2048.00,512.00,Windows-Home,Intel-i7-9-9750,15.6,FHD,GTX 1650,4,252330
ThinkPad X1 EXTREME Gen2,8,0,2048.00,512.00,Windows-Home,Intel-i7-9-9850,15.6,FHD,GTX 1650,4,273138
ThinkPad X1 EXTREME Gen2,8,0,2048.00,512.00,Windows-Pro,Intel-i5-9-9300,15.6,FHD,GTX 1650,4,244500
ThinkPad X1 EXTREME Gen2,8,0,2048.00,512.00,Windows-Pro,Intel-i5-9-9400,15.6,FHD,GTX 1650,4,254547
ThinkPad X1 EXTREME Gen2,8,0,2048.00,512.00,Windows-Pro,Intel-i7-9-9750,15.6,FHD,GTX 1650,4,257430
ThinkPad X1 EXTREME Gen2,8,0,2048.00,512.00,Windows-Pro,Intel-i7-9-9850,15.6,FHD,GTX 1650,4,278238
ThinkPad X1 EXTREME Gen2,8,0,2048.00,1024.00,Windows-Home,Intel-i5-9-9300,15.6,FHD,GTX 1650,4,244608
ThinkPad X1 EXTREME Gen2,8,0,2048.00,1024.00,Windows-Home,Intel-i5-9-9400,15.6,FHD,GTX 1650,4,254655
ThinkPad X1 EXTREME Gen2,8,0,2048.00,1024.00,Windows-Home,Intel-i7-9-9750,15.6,FHD,GTX 1650,4,257538
ThinkPad X1 EXTREME Gen2,8,0,2048.00,1024.00,Windows-Home,Intel-i7-9-9850,15.6,FHD,GTX 1650,4,278346
ThinkPad X1 EXTREME Gen2,8,0,2048.00,1024.00,Windows-Pro,Intel-i5-9-9300,15.6,FHD,GTX 1650,4,249708
ThinkPad X1 EXTREME Gen2,8,0,2048.00,1024.00,Windows-Pro,Intel-i5-9-9400,15.6,FHD,GTX 1650,4,259755
ThinkPad X1 EXTREME Gen2,8,0,2048.00,1024.00,Windows-Pro,Intel-i7-9-9750,15.6,FHD,GTX 1650,4,262638
ThinkPad X1 EXTREME Gen2,8,0,2048.00,1024.00,Windows-Pro,Intel-i7-9-9850,15.6,FHD,GTX 1650,4,283446
ThinkPad X1 EXTREME Gen2,8,0,2048.00,2048.00,Windows-Home,Intel-i5-9-9300,15.6,FHD,GTX 1650,4,274113
ThinkPad X1 EXTREME Gen2,8,0,2048.00,2048.00,Windows-Home,Intel-i5-9-9400,15.6,FHD,GTX 1650,4,284160
ThinkPad X1 EXTREME Gen2,8,0,2048.00,2048.00,Windows-Home,Intel-i7-9-9750,15.6,FHD,GTX 1650,4,287043
ThinkPad X1 EXTREME Gen2,8,0,2048.00,2048.00,Windows-Home,Intel-i7-9-9850,15.6,FHD,GTX 1650,4,307851
ThinkPad X1 EXTREME Gen2,8,0,2048.00,2048.00,Windows-Pro,Intel-i5-9-9300,15.6,FHD,GTX 1650,4,279213
ThinkPad X1 EXTREME Gen2,8,0,2048.00,2048.00,Windows-Pro,Intel-i5-9-9400,15.6,FHD,GTX 1650,4,289260
ThinkPad X1 EXTREME Gen2,8,0,2048.00,2048.00,Windows-Pro,Intel-i7-9-9750,15.6,FHD,GTX 1650,4,292143
ThinkPad X1 EXTREME Gen2,8,0,2048.00,2048.00,Windows-Pro,Intel-i7-9-9850,15.6,FHD,GTX 1650,4,312951
ThinkPad X1 EXTREME Gen2,16,0,256.00,0.00,Windows-Home,Intel-i5-9-9300,15.6,FHD,GTX 1650,4,197202
ThinkPad X1 EXTREME Gen2,16,0,256.00,0.00,Windows-Home,Intel-i5-9-9400,15.6,FHD,GTX 1650,4,207249
ThinkPad X1 EXTREME Gen2,16,0,256.00,0.00,Windows-Home,Intel-i7-9-9750,15.6,FHD,GTX 1650,4,210132
ThinkPad X1 EXTREME Gen2,16,0,256.00,0.00,Windows-Home,Intel-i7-9-9850,15.6,FHD,GTX 1650,4,230940
ThinkPad X1 EXTREME Gen2,16,0,256.00,0.00,Windows-Pro,Intel-i5-9-9300,15.6,FHD,GTX 1650,4,202302
ThinkPad X1 EXTREME Gen2,16,0,256.00,0.00,Windows-Pro,Intel-i5-9-9400,15.6,FHD,GTX 1650,4,212349
ThinkPad X1 EXTREME Gen2,16,0,256.00,0.00,Windows-Pro,Intel-i7-9-9750,15.6,FHD,GTX 1650,4,215232
ThinkPad X1 EXTREME Gen2,16,0,256.00,0.00,Windows-Pro,Intel-i7-9-9850,15.6,FHD,GTX 1650,4,236040
ThinkPad X1 EXTREME Gen2,16,0,256.00,256.00,Windows-Home,Intel-i5-9-9300,15.6,FHD,GTX 1650,4,202409
ThinkPad X1 EXTREME Gen2,16,0,256.00,256.00,Windows-Home,Intel-i5-9-9400,15.6,FHD,GTX 1650,4,212456
ThinkPad X1 EXTREME Gen2,16,0,256.00,256.00,Windows-Home,Intel-i7-9-9750,15.6,FHD,GTX 1650,4,215339
ThinkPad X1 EXTREME Gen2,16,0,256.00,256.00,Windows-Home,Intel-i7-9-9850,15.6,FHD,GTX 1650,4,236147
ThinkPad X1 EXTREME Gen2,16,0,256.00,256.00,Windows-Pro,Intel-i5-9-9300,15.6,FHD,GTX 1650,4,207509
ThinkPad X1 EXTREME Gen2,16,0,256.00,256.00,Windows-Pro,Intel-i5-9-9400,15.6,FHD,GTX 1650,4,217556
ThinkPad X1 EXTREME Gen2,16,0,256.00,256.00,Windows-Pro,Intel-i7-9-9750,15.6,FHD,GTX 1650,4,220439
ThinkPad X1 EXTREME Gen2,16,0,256.00,256.00,Windows-Pro,Intel-i7-9-9850,15.6,FHD,GTX 1650,4,241247
ThinkPad X1 EXTREME Gen2,16,0,256.00,512.00,Windows-Home,Intel-i5-9-9300,15.6,FHD,GTX 1650,4,205879
ThinkPad X1 EXTREME Gen2,16,0,256.00,512.00,Windows-Home,Intel-i5-9-9400,15.6,FHD,GTX 1650,4,215926
ThinkPad X1 EXTREME Gen2,16,0,256.00,512.00,Windows-Home,Intel-i7-9-9750,15.6,FHD,GTX 1650,4,218809
ThinkPad X1 EXTREME Gen2,16,0,256.00,512.00,Windows-Home,Intel-i7-9-9850,15.6,FHD,GTX 1650,4,239617
ThinkPad X1 EXTREME Gen2,16,0,256.00,512.00,Windows-Pro,Intel-i5-9-9300,15.6,FHD,GTX 1650,4,210979
ThinkPad X1 EXTREME Gen2,16,0,256.00,512.00,Windows-Pro,Intel-i5-9-9400,15.6,FHD,GTX 1650,4,221026
ThinkPad X1 EXTREME Gen2,16,0,256.00,512.00,Windows-Pro,Intel-i7-9-9750,15.6,FHD,GTX 1650,4,223909
ThinkPad X1 EXTREME Gen2,16,0,256.00,512.00,Windows-Pro,Intel-i7-9-9850,15.6,FHD,GTX 1650,4,244717
ThinkPad X1 EXTREME Gen2,16,0,256.00,1024.00,Windows-Home,Intel-i5-9-9300,15.6,FHD,GTX 1650,4,211087
ThinkPad X1 EXTREME Gen2,16,0,256.00,1024.00,Windows-Home,Intel-i5-9-9400,15.6,FHD,GTX 1650,4,221134
ThinkPad X1 EXTREME Gen2,16,0,256.00,1024.00,Windows-Home,Intel-i7-9-9750,15.6,FHD,GTX 1650,4,224017
ThinkPad X1 EXTREME Gen2,16,0,256.00,1024.00,Windows-Home,Intel-i7-9-9850,15.6,FHD,GTX 1650,4,244825
ThinkPad X1 EXTREME Gen2,16,0,256.00,1024.00,Windows-Pro,Intel-i5-9-9300,15.6,FHD,GTX 1650,4,216187
ThinkPad X1 EXTREME Gen2,16,0,256.00,1024.00,Windows-Pro,Intel-i5-9-9400,15.6,FHD,GTX 1650,4,226234
ThinkPad X1 EXTREME Gen2,16,0,256.00,1024.00,Windows-Pro,Intel-i7-9-9750,15.6,FHD,GTX 1650,4,229117
ThinkPad X1 EXTREME Gen2,16,0,256.00,1024.00,Windows-Pro,Intel-i7-9-9850,15.6,FHD,GTX 1650,4,249925
ThinkPad X1 EXTREME Gen2,16,0,256.00,2048.00,Windows-Home,Intel-i5-9-9300,15.6,FHD,GTX 1650,4,240592
ThinkPad X1 EXTREME Gen2,16,0,256.00,2048.00,Windows-Home,Intel-i5-9-9400,15.6,FHD,GTX 1650,4,250639
ThinkPad X1 EXTREME Gen2,16,0,256.00,2048.00,Windows-Home,Intel-i7-9-9750,15.6,FHD,GTX 1650,4,253522
ThinkPad X1 EXTREME Gen2,16,0,256.00,2048.00,Windows-Home,Intel-i7-9-9850,15.6,FHD,GTX 1650,4,274330
ThinkPad X1 EXTREME Gen2,16,0,256.00,2048.00,Windows-Pro,Intel-i5-9-9300,15.6,FHD,GTX 1650,4,245692
ThinkPad X1 EXTREME Gen2,16,0,256.00,2048.00,Windows-Pro,Intel-i5-9-9400,15.6,FHD,GTX 1650,4,255739
ThinkPad X1 EXTREME Gen2,16,0,256.00,2048.00,Windows-Pro,Intel-i7-9-9750,15.6,FHD,GTX 1650,4,258622
ThinkPad X1 EXTREME Gen2,16,0,256.00,2048.00,Windows-Pro,Intel-i7-9-9850,15.6,FHD,GTX 1650,4,279430
ThinkPad X1 EXTREME Gen2,16,0,512.00,0.00,Windows-Home,Intel-i5-9-9300,15.6,FHD,GTX 1650,4,205880
ThinkPad X1 EXTREME Gen2,16,0,512.00,0.00,Windows-Home,Intel-i5-9-9400,15.6,FHD,GTX 1650,4,215927
ThinkPad X1 EXTREME Gen2,16,0,512.00,0.00,Windows-Home,Intel-i7-9-9750,15.6,FHD,GTX 1650,4,218810
ThinkPad X1 EXTREME Gen2,16,0,512.00,0.00,Windows-Home,Intel-i7-9-9850,15.6,FHD,GTX 1650,4,239618
ThinkPad X1 EXTREME Gen2,16,0,512.00,0.00,Windows-Pro,Intel-i5-9-9300,15.6,FHD,GTX 1650,4,210980
ThinkPad X1 EXTREME Gen2,16,0,512.00,0.00,Windows-Pro,Intel-i5-9-9400,15.6,FHD,GTX 1650,4,221027
